Date,P30:credit/compress,P30:credit/mild,P30:credit/severe,P30:interest_rate/bear_steepen,P30:interest_rate/bull_flatten,P30:liquidity/stress,P90:credit/compress,P90:credit/mild,P90:credit/severe,P90:interest_rate/bear_steepen,P90:interest_rate/bull_flatten,P90:liquidity/stress
2024-12-02,0.291925,0.026471,0.027411,0.107609,0.030424,0.191107,0.644992,0.077329,0.080000,0.289334,0.088524,0.470735
2024-12-03,0.314053,0.025063,0.027411,0.117972,0.027724,0.219510,0.677246,0.073320,0.080000,0.313805,0.080888,0.524553
2024-12-04,0.308202,0.025413,0.027411,0.117365,0.027868,0.217788,0.668916,0.074317,0.080000,0.312388,0.081295,0.521399
2024-12-05,0.286329,0.026867,0.027411,0.106040,0.030883,0.186987,0.636509,0.078454,0.080000,0.285579,0.089818,0.462606
2024-12-06,0.277448,0.027532,0.027411,0.113463,0.028833,0.206890,0.622770,0.080344,0.080000,0.303229,0.084029,0.501115
2024-12-10,0.284159,0.027025,0.027411,0.117818,0.027760,0.219073,0.633183,0.078904,0.080000,0.313446,0.080991,0.523754
2024-12-11,0.328446,0.024264,0.027411,0.129117,0.025343,0.252640,0.697139,0.071041,0.080000,0.339489,0.074118,0.582565
2024-12-12,0.294200,0.026315,0.027411,0.137977,0.023746,0.281232,0.648403,0.076885,0.080000,0.359445,0.069560,0.628665
2024-12-13,0.296205,0.026180,0.027411,0.140600,0.023315,0.290136,0.651392,0.076500,0.080000,0.365273,0.068328,0.642294
2024-12-16,0.287314,0.026796,0.027411,0.136087,0.024068,0.274947,0.638012,0.078252,0.080000,0.355223,0.070479,0.618839
2024-12-17,0.246840,0.030247,0.027411,0.138404,0.023675,0.282669,0.572771,0.088025,0.080000,0.360397,0.069356,0.630888
2024-12-18,0.252414,0.029698,0.027411,0.137317,0.023857,0.279027,0.582185,0.086473,0.080000,0.357973,0.069878,0.625236
2024-12-19,0.168680,0.042349,0.027411,0.174200,0.019029,0.415196,0.425481,0.121742,0.080000,0.436848,0.056008,0.800000
2024-12-20,0.179567,0.039959,0.027411,0.159579,0.020653,0.362152,0.447759,0.115149,0.080000,0.406403,0.060689,0.740491
2024-12-23,0.181037,0.039660,0.027411,0.187640,0.017778,0.415196,0.450721,0.114324,0.080000,0.463900,0.052391,0.800000
2024-12-26,0.185562,0.038774,0.027411,0.177288,0.018723,0.415196,0.459777,0.111870,0.080000,0.443142,0.055125,0.800000
2024-12-30,0.156697,0.045407,0.027411,0.185608,0.017954,0.415196,0.400276,0.130128,0.080000,0.459867,0.052902,0.800000
2025-01-02,0.160330,0.044426,0.027411,0.184194,0.018080,0.415196,0.407995,0.127445,0.080000,0.457049,0.053264,0.800000
2025-01-03,0.175442,0.040826,0.027411,0.181395,0.018334,0.415196,0.439387,0.117545,0.080000,0.451442,0.054000,0.800000
2025-01-06,0.178087,0.040265,0.027411,0.187246,0.017812,0.415196,0.444765,0.115995,0.080000,0.463121,0.052489,0.800000
2025-01-07,0.169773,0.042094,0.027411,0.197640,0.016967,0.415196,0.427743,0.121040,0.080000,0.483455,0.050042,0.800000
2025-01-08,0.165278,0.043167,0.027411,0.203453,0.016535,0.415196,0.418399,0.123992,0.080000,0.494601,0.048790,0.800000
2025-01-09,0.168830,0.042314,0.027411,0.209174,0.016136,0.415196,0.425792,0.121645,0.080000,0.505413,0.047632,0.800000
2025-01-10,0.170090,0.042020,0.027411,0.187241,0.017812,0.415196,0.428398,0.120838,0.080000,0.463111,0.052490,0.800000
2025-01-13,0.152714,0.046541,0.027411,0.192717,0.017355,0.415196,0.391739,0.133225,0.080000,0.473888,0.051165,0.800000
2025-01-14,0.162524,0.043857,0.027411,0.198098,0.016932,0.415196,0.412623,0.125886,0.080000,0.484339,0.049940,0.800000
2025-01-15,0.189273,0.038082,0.027411,0.186196,0.017903,0.415196,0.467126,0.109951,0.080000,0.461036,0.052753,0.800000
2025-01-16,0.185516,0.038783,0.027411,0.179358,0.018525,0.415196,0.459685,0.111894,0.080000,0.447336,0.054551,0.800000
2025-01-17,0.220627,0.033253,0.027411,0.162457,0.020308,0.374518,0.526592,0.096478,0.080000,0.412481,0.059696,0.755294
2025-01-21,0.226159,0.032554,0.027411,0.141563,0.023161,0.293463,0.536600,0.094517,0.080000,0.367407,0.067887,0.647301
2025-01-22,0.243063,0.030636,0.027411,0.149199,0.022018,0.320959,0.566310,0.089121,0.080000,0.384137,0.064610,0.686897
2025-01-23,0.245632,0.030370,0.027411,0.163711,0.020162,0.380054,0.570712,0.088371,0.080000,0.415117,0.059275,0.761734
2025-01-27,0.211444,0.034503,0.027411,0.159912,0.020613,0.363560,0.509660,0.099980,0.080000,0.407109,0.060572,0.742206
2025-01-28,0.209413,0.034797,0.027411,0.158111,0.020834,0.356018,0.505860,0.100800,0.080000,0.403288,0.061210,0.732932
2025-01-29,0.201673,0.035973,0.027411,0.150274,0.021867,0.325007,0.491206,0.104085,0.080000,0.386469,0.064177,0.692463
2025-01-30,0.202710,0.035810,0.027411,0.148807,0.022073,0.319496,0.493186,0.103629,0.080000,0.383286,0.064769,0.684868
2025-01-31,0.188601,0.038205,0.027411,0.153322,0.021452,0.336741,0.465800,0.110293,0.080000,0.393048,0.062984,0.708224
2025-02-03,0.166700,0.042821,0.027411,0.129940,0.025184,0.255207,0.421366,0.123040,0.080000,0.341361,0.073666,0.586851
2025-02-04,0.178430,0.040193,0.027411,0.137021,0.023908,0.278039,0.445460,0.115798,0.080000,0.357311,0.070021,0.623695
2025-02-05,0.173481,0.041254,0.027411,0.123571,0.026469,0.235791,0.435377,0.118726,0.080000,0.326790,0.077325,0.553691
2025-02-06,0.170964,0.041820,0.027411,0.118263,0.027656,0.220342,0.430203,0.120285,0.080000,0.314486,0.080693,0.526071
2025-02-07,0.167522,0.042623,0.027411,0.109126,0.029994,0.195133,0.423076,0.122497,0.080000,0.292951,0.087310,0.478598
2025-02-10,0.168552,0.042379,0.027411,0.114909,0.028467,0.210892,0.425216,0.121825,0.080000,0.306633,0.082993,0.508629
2025-02-11,0.175493,0.040815,0.027411,0.118717,0.027550,0.221639,0.439490,0.117515,0.080000,0.315544,0.080393,0.528433
2025-02-12,0.194400,0.037174,0.027411,0.120321,0.027182,0.226256,0.477173,0.107428,0.080000,0.319273,0.079350,0.536776
2025-02-13,0.192756,0.037460,0.027411,0.108948,0.030044,0.194658,0.473965,0.108222,0.080000,0.292527,0.087451,0.477675
2025-02-14,0.209162,0.034833,0.027411,0.108457,0.030182,0.193354,0.505390,0.100902,0.080000,0.291359,0.087841,0.475133
2025-02-19,0.197193,0.036701,0.027411,0.115505,0.028319,0.212552,0.482592,0.106113,0.080000,0.308031,0.082574,0.511724
2025-02-20,0.191330,0.037711,0.027411,0.108666,0.030123,0.193907,0.471173,0.108922,0.080000,0.291856,0.087675,0.476213
2025-02-21,0.155033,0.045873,0.027411,0.110227,0.029690,0.198082,0.396720,0.131401,0.080000,0.295569,0.086451,0.484309
2025-02-24,0.154196,0.046111,0.027411,0.118282,0.027651,0.220394,0.394926,0.132053,0.080000,0.314529,0.080681,0.526168
2025-02-25,0.124074,0.057110,0.027411,0.109151,0.029987,0.195199,0.327950,0.161731,0.080000,0.293011,0.087291,0.478727
2025-02-26,0.128222,0.055253,0.027411,0.102754,0.031895,0.178502,0.337452,0.156769,0.080000,0.277671,0.092665,0.445605
2025-02-27,0.122082,0.058052,0.027411,0.106244,0.030823,0.187519,0.323353,0.164241,0.080000,0.286067,0.089648,0.463660
2025-02-28,0.099068,0.072059,0.027411,0.111922,0.029234,0.202671,0.268733,0.200975,0.080000,0.299589,0.085163,0.493112
2025-03-03,0.087150,0.082664,0.027411,0.101436,0.032320,0.175155,0.239328,0.228058,0.080000,0.274485,0.093861,0.438801
2025-03-04,0.082107,0.088225,0.027411,0.113100,0.028926,0.205891,0.226649,0.242010,0.080000,0.302372,0.084293,0.499228
2025-03-05,0.101847,0.069988,0.027411,0.119145,0.027451,0.222864,0.275478,0.195612,0.080000,0.316539,0.080112,0.530656
2025-03-06,0.085474,0.084429,0.027411,0.127877,0.025585,0.248809,0.235130,0.232503,0.080000,0.336665,0.074809,0.576112
2025-03-07,0.083711,0.086372,0.027411,0.127061,0.025748,0.246308,0.230698,0.237380,0.080000,0.334802,0.075271,0.571865
2025-03-10,0.079484,0.121898,0.027411,0.126277,0.025906,0.243920,0.220000,0.322928,0.080000,0.333007,0.075722,0.567782
2025-03-11,0.079484,0.153723,0.027411,0.127884,0.025584,0.248831,0.220000,0.393910,0.080000,0.336681,0.074805,0.576149
2025-03-12,0.079484,0.165639,0.027411,0.120027,0.027249,0.225406,0.220000,0.419153,0.080000,0.318591,0.079539,0.535247
2025-03-13,0.079484,0.233751,0.036720,0.123965,0.026386,0.236966,0.220000,0.550106,0.106166,0.327699,0.077086,0.555746
2025-03-14,0.079484,0.159244,0.027411,0.114300,0.028620,0.209200,0.220000,0.405694,0.080000,0.305200,0.083426,0.505462
2025-03-17,0.079484,0.137485,0.027411,0.105751,0.030970,0.186234,0.220000,0.358347,0.080000,0.284886,0.090061,0.461111
2025-03-19,0.079484,0.126055,0.027411,0.106852,0.030644,0.189112,0.220000,0.332498,0.080000,0.287523,0.089144,0.466810
2025-03-20,0.079484,0.122833,0.027411,0.112541,0.029072,0.204360,0.220000,0.325088,0.080000,0.301053,0.084704,0.496326
2025-03-21,0.079484,0.136255,0.027411,0.116304,0.028123,0.214792,0.220000,0.355598,0.080000,0.309905,0.082020,0.515879
2025-03-24,0.079484,0.100122,0.027411,0.113551,0.028810,0.207132,0.220000,0.271297,0.080000,0.303436,0.083965,0.501572
2025-03-25,0.079484,0.105505,0.027411,0.124227,0.026330,0.237748,0.220000,0.284295,0.080000,0.328302,0.076929,0.557110
2025-03-26,0.079484,0.126365,0.027411,0.128333,0.025495,0.250214,0.220000,0.333208,0.080000,0.337705,0.074553,0.578487
2025-03-27,0.079484,0.140454,0.027411,0.137803,0.023775,0.280648,0.220000,0.364952,0.080000,0.359056,0.069643,0.627759
2025-03-28,0.079484,0.217459,0.033723,0.129170,0.025332,0.252805,0.220000,0.520795,0.097795,0.339610,0.074088,0.582841
2025-03-31,0.079484,0.292209,0.047163,0.118983,0.027488,0.222400,0.220000,0.645419,0.134920,0.316163,0.080218,0.529816
2025-04-01,0.079484,0.283925,0.045722,0.109748,0.029821,0.196797,0.220000,0.632823,0.130990,0.294432,0.086823,0.481826
2025-04-02,0.079484,0.222289,0.034614,0.107219,0.030537,0.190078,0.220000,0.529613,0.100289,0.288401,0.088842,0.468712
2025-04-03,0.079484,0.415196,0.202852,0.119545,0.027359,0.224015,0.220000,0.800000,0.493456,0.317470,0.079851,0.532738
2025-04-04,0.079484,0.415196,0.263194,0.114498,0.028570,0.209750,0.220000,0.800000,0.600000,0.305666,0.083284,0.506493
2025-04-07,0.079484,0.415196,0.263194,0.135302,0.024204,0.272367,0.220000,0.800000,0.600000,0.353463,0.070869,0.614754
2025-04-08,0.079484,0.415196,0.263194,0.173448,0.019105,0.415196,0.220000,0.800000,0.600000,0.435308,0.056228,0.800000
2025-04-09,0.079484,0.415196,0.263194,0.135480,0.024173,0.272950,0.220000,0.800000,0.600000,0.353862,0.070780,0.615680
2025-04-10,0.079484,0.415196,0.263194,0.173168,0.019134,0.415196,0.220000,0.800000,0.600000,0.434736,0.056310,0.800000
2025-04-11,0.079484,0.415196,0.263194,0.158078,0.020838,0.355881,0.220000,0.800000,0.600000,0.403218,0.061222,0.732762
2025-04-14,0.079484,0.415196,0.203607,0.162657,0.020285,0.375396,0.220000,0.800000,0.494895,0.412903,0.059628,0.756324
2025-04-15,0.079484,0.415196,0.165048,0.151939,0.021638,0.331368,0.220000,0.800000,0.417917,0.390069,0.063519,0.701075
2025-04-16,0.079484,0.415196,0.162042,0.153532,0.021424,0.337563,0.220000,0.800000,0.411607,0.393499,0.062904,0.709307
2025-04-17,0.079484,0.415196,0.112722,0.155076,0.021221,0.343674,0.220000,0.800000,0.301479,0.396811,0.062321,0.717279
2025-04-21,0.079484,0.415196,0.138078,0.201915,0.016647,0.415196,0.220000,0.800000,0.359669,0.491667,0.049114,0.800000
2025-04-22,0.079484,0.415196,0.099613,0.190806,0.017511,0.415196,0.220000,0.800000,0.270060,0.470143,0.051618,0.800000
2025-04-23,0.079484,0.377096,0.060909,0.167444,0.019741,0.397118,0.220000,0.758307,0.171824,0.422915,0.058062,0.780873
2025-04-24,0.079484,0.324544,0.052632,0.153607,0.021414,0.337859,0.220000,0.691829,0.149732,0.393661,0.062875,0.709697
2025-04-25,0.079484,0.271658,0.043562,0.152284,0.021591,0.332698,0.220000,0.613627,0.125075,0.390811,0.063385,0.702856
2025-04-28,0.079484,0.287004,0.046259,0.153831,0.021384,0.338737,0.220000,0.637539,0.132457,0.394140,0.062790,0.710850
2025-04-29,0.079484,0.315237,0.051085,0.146963,0.022339,0.312686,0.220000,0.678914,0.145558,0.379268,0.065532,0.675313
2025-04-30,0.079484,0.415196,0.074404,0.154220,0.021333,0.340272,0.220000,0.800000,0.207015,0.394976,0.062643,0.712859
2025-05-01,0.079484,0.371026,0.059996,0.147330,0.022286,0.314032,0.220000,0.751172,0.169404,0.380069,0.065379,0.677216
2025-05-02,0.079484,0.258164,0.041153,0.133394,0.024543,0.266169,0.220000,0.591753,0.118447,0.349173,0.071837,0.604826
2025-05-05,0.079484,0.244933,0.038761,0.140142,0.023389,0.288566,0.220000,0.569516,0.111834,0.364259,0.068539,0.639916
2025-05-06,0.079484,0.258001,0.041123,0.136750,0.023954,0.277139,0.220000,0.591482,0.118366,0.356705,0.070154,0.622285
2025-05-07,0.079484,0.258032,0.041129,0.126333,0.025895,0.244091,0.220000,0.591534,0.118382,0.333136,0.075690,0.568075
2025-05-08,0.079484,0.193815,0.029339,0.123462,0.026492,0.235469,0.220000,0.476032,0.085461,0.326539,0.077391,0.553126
2025-05-09,0.079484,0.196397,0.029819,0.127518,0.025657,0.247705,0.220000,0.481052,0.086817,0.335844,0.075012,0.574240
2025-05-12,0.079484,0.116459,0.027411,0.122386,0.026724,0.232287,0.220000,0.310267,0.080000,0.324055,0.078050,0.547523
2025-05-13,0.079484,0.099690,0.027411,0.121951,0.026819,0.231009,0.220000,0.270246,0.080000,0.323050,0.078320,0.545260
2025-05-14,0.079484,0.097062,0.027411,0.123754,0.026430,0.236336,0.220000,0.263839,0.080000,0.327211,0.077214,0.554644
2025-05-15,0.079484,0.109066,0.027411,0.125510,0.026063,0.241598,0.220000,0.292810,0.080000,0.331248,0.076169,0.563787
2025-05-16,0.079484,0.101810,0.027411,0.115992,0.028199,0.213916,0.220000,0.275391,0.080000,0.309174,0.082235,0.514257
2025-05-19,0.079484,0.102448,0.027411,0.124400,0.026294,0.238263,0.220000,0.276933,0.080000,0.328698,0.076826,0.558007
2025-05-20,0.079484,0.094801,0.027411,0.128559,0.025451,0.250911,0.220000,0.258293,0.080000,0.338219,0.074427,0.579661
2025-05-21,0.079484,0.102199,0.027411,0.146178,0.022455,0.309828,0.220000,0.276331,0.080000,0.377553,0.065863,0.671245
2025-05-22,0.079484,0.112121,0.027411,0.134734,0.024304,0.270512,0.220000,0.300058,0.080000,0.352188,0.071154,0.611801
2025-05-23,0.079484,0.124139,0.027411,0.126725,0.025815,0.245283,0.220000,0.328099,0.080000,0.334033,0.075464,0.570116
2025-05-27,0.079484,0.101048,0.027411,0.126387,0.025884,0.244255,0.220000,0.273543,0.080000,0.333260,0.075659,0.568356
2025-05-28,0.079484,0.096789,0.027411,0.125895,0.025984,0.242761,0.220000,0.263168,0.080000,0.332131,0.075944,0.565791
2025-05-29,0.079484,0.095999,0.027411,0.125459,0.026074,0.241444,0.220000,0.261235,0.080000,0.331131,0.076199,0.563521
2025-05-30,0.079484,0.106963,0.027411,0.127548,0.025651,0.247798,0.220000,0.287789,0.080000,0.335913,0.074995,0.574398
2025-06-02,0.079484,0.103486,0.027411,0.127445,0.025671,0.247482,0.220000,0.279439,0.080000,0.335678,0.075053,0.573862
2025-06-03,0.080198,0.090540,0.027411,0.122199,0.026765,0.231739,0.221814,0.247770,0.080000,0.323625,0.078165,0.546554
2025-06-04,0.079484,0.093640,0.027411,0.121990,0.026811,0.231124,0.220000,0.255436,0.080000,0.323141,0.078295,0.545463
2025-06-05,0.080640,0.089992,0.027411,0.116756,0.028014,0.216066,0.222937,0.246409,0.080000,0.310964,0.081709,0.518231
2025-06-06,0.091646,0.078295,0.027411,0.114216,0.028641,0.208969,0.250510,0.216976,0.080000,0.305003,0.083486,0.505028
2025-06-09,0.089488,0.080330,0.027411,0.116378,0.028105,0.215000,0.245157,0.222149,0.080000,0.310078,0.081969,0.516264
2025-06-10,0.089371,0.080443,0.027411,0.111543,0.029335,0.201639,0.244865,0.222437,0.080000,0.298691,0.085448,0.491141
2025-06-11,0.089254,0.080557,0.027411,0.113680,0.028777,0.207486,0.244575,0.222726,0.080000,0.303739,0.083872,0.502239
2025-06-12,0.083254,0.086892,0.027411,0.111087,0.029457,0.200402,0.229546,0.238680,0.080000,0.297610,0.085793,0.488772
2025-06-13,0.082552,0.087702,0.027411,0.108585,0.030146,0.193692,0.227774,0.240707,0.080000,0.291663,0.087739,0.475793
2025-06-16,0.090286,0.079564,0.027411,0.117996,0.027718,0.219580,0.247140,0.220205,0.080000,0.313862,0.080872,0.524680
2025-06-17,0.082966,0.087222,0.027411,0.107979,0.030318,0.192086,0.228819,0.239507,0.080000,0.290219,0.088224,0.472654
2025-06-18,0.083510,0.086600,0.027411,0.105380,0.031081,0.185266,0.230190,0.237952,0.080000,0.283994,0.090375,0.459187
2025-06-20,0.085238,0.084684,0.027411,0.114686,0.028523,0.210271,0.234536,0.233146,0.080000,0.306107,0.083151,0.507468
2025-06-24,0.089630,0.080193,0.027411,0.133240,0.024571,0.265675,0.245509,0.221801,0.080000,0.348827,0.071916,0.604028
2025-06-25,0.090893,0.078992,0.027411,0.132910,0.024631,0.264614,0.248647,0.218750,0.080000,0.348082,0.072087,0.602308
2025-06-26,0.088005,0.081794,0.027411,0.135605,0.024151,0.273360,0.241462,0.225859,0.080000,0.354142,0.070718,0.616330
2025-06-27,0.092098,0.077882,0.027411,0.135309,0.024203,0.272390,0.251629,0.215923,0.080000,0.353479,0.070865,0.614792
2025-07-01,0.113326,0.062631,0.027411,0.111893,0.029242,0.202592,0.302906,0.176372,0.080000,0.299521,0.085185,0.492961
2025-07-02,0.119525,0.059312,0.027411,0.122310,0.026741,0.232063,0.317424,0.167590,0.080000,0.323880,0.078097,0.547127
2025-07-03,0.139975,0.050651,0.027411,0.108598,0.030142,0.193728,0.363888,0.144387,0.080000,0.291695,0.087728,0.475864
2025-07-07,0.128337,0.055204,0.027411,0.116280,0.028129,0.214725,0.337714,0.156637,0.080000,0.309849,0.082036,0.515755
2025-07-08,0.118306,0.059934,0.027411,0.121647,0.026886,0.230120,0.314585,0.169241,0.080000,0.322348,0.078509,0.543680
2025-07-09,0.112611,0.063041,0.027411,0.110216,0.029693,0.198054,0.301218,0.177450,0.080000,0.295544,0.086460,0.484254
2025-07-10,0.114140,0.062173,0.027411,0.112495,0.029084,0.204233,0.304823,0.175162,0.080000,0.300943,0.084738,0.496085
2025-07-11,0.109619,0.064819,0.027411,0.123423,0.026501,0.235352,0.294125,0.182124,0.080000,0.326448,0.077415,0.552920
2025-07-14,0.114647,0.061891,0.027411,0.122893,0.026615,0.233782,0.306015,0.174418,0.080000,0.325226,0.077738,0.550162
2025-07-15,0.118062,0.060060,0.027411,0.128598,0.025444,0.251032,0.314015,0.169576,0.080000,0.338308,0.074405,0.579865
2025-07-16,0.113325,0.062632,0.027411,0.138107,0.023724,0.281669,0.302902,0.176374,0.080000,0.359735,0.069497,0.629342
2025-07-17,0.124995,0.056686,0.027411,0.130850,0.025012,0.258064,0.330067,0.160599,0.080000,0.343424,0.073174,0.591587
2025-07-21,0.126013,0.056225,0.027411,0.120494,0.027143,0.226759,0.332401,0.159370,0.080000,0.319676,0.079239,0.537678
2025-07-22,0.120603,0.058773,0.027411,0.116976,0.027961,0.216686,0.319928,0.166160,0.080000,0.311478,0.081560,0.519374
2025-07-23,0.135483,0.052305,0.027411,0.116527,0.028069,0.215420,0.353870,0.148852,0.080000,0.310427,0.081866,0.517039
2025-07-24,0.136008,0.052106,0.027411,0.116058,0.028183,0.214101,0.355044,0.148315,0.080000,0.309329,0.082189,0.514600
2025-07-25,0.137774,0.051447,0.027411,0.107120,0.030566,0.189818,0.358991,0.146536,0.080000,0.288165,0.088923,0.468200
2025-07-28,0.139378,0.050864,0.027411,0.112235,0.029152,0.203524,0.362564,0.144962,0.080000,0.300329,0.084930,0.494736
2025-07-29,0.130017,0.054490,0.027411,0.103664,0.031608,0.180833,0.341536,0.154725,0.080000,0.279867,0.091858,0.450310
2025-07-30,0.130675,0.054217,0.027411,0.093405,0.035200,0.155383,0.343028,0.153991,0.080000,0.254856,0.101927,0.397469
2025-07-31,0.128918,0.054955,0.027411,0.090788,0.036259,0.149168,0.339036,0.155970,0.080000,0.248385,0.104881,0.384071
2025-08-01,0.094327,0.075914,0.027411,0.120214,0.027206,0.225947,0.257127,0.210892,0.080000,0.319025,0.079419,0.536220
2025-08-05,0.105357,0.067547,0.027411,0.107686,0.030402,0.191309,0.283941,0.189261,0.080000,0.289517,0.088462,0.471132
2025-08-06,0.108553,0.065478,0.027411,0.116539,0.028066,0.215455,0.291588,0.183853,0.080000,0.310457,0.081858,0.517104
2025-08-07,0.114485,0.061980,0.027411,0.110221,0.029692,0.198066,0.305634,0.174655,0.080000,0.295555,0.086456,0.484278
2025-08-08,0.115015,0.061688,0.027411,0.109971,0.029760,0.197394,0.306880,0.173882,0.080000,0.294961,0.086650,0.482980
2025-08-11,0.114660,0.061883,0.027411,0.109735,0.029825,0.196761,0.306048,0.174397,0.080000,0.294400,0.086833,0.481756
2025-08-12,0.119062,0.059546,0.027411,0.129404,0.025287,0.253534,0.316346,0.168213,0.080000,0.340142,0.073959,0.584060
2025-08-13,0.125613,0.056405,0.027411,0.128973,0.025370,0.252195,0.331486,0.159850,0.080000,0.339163,0.074197,0.581819
2025-08-14,0.130403,0.054329,0.027411,0.121244,0.026976,0.228940,0.342412,0.154293,0.080000,0.321413,0.078763,0.541578
2025-08-15,0.139926,0.050669,0.027411,0.131428,0.024904,0.259890,0.363779,0.144434,0.080000,0.344733,0.072866,0.594595
2025-08-18,0.139250,0.050910,0.027411,0.127056,0.025749,0.246291,0.362278,0.145087,0.080000,0.334789,0.075275,0.571835
2025-08-19,0.131941,0.053699,0.027411,0.119439,0.027383,0.223711,0.345894,0.152600,0.080000,0.317225,0.079920,0.532189
2025-08-20,0.123157,0.057539,0.027411,0.119027,0.027478,0.222525,0.325835,0.162876,0.080000,0.316265,0.080189,0.530042
2025-08-21,0.121738,0.058217,0.027411,0.115317,0.028366,0.212028,0.322559,0.164682,0.080000,0.307590,0.082706,0.510748
2025-08-22,0.128207,0.055259,0.027411,0.128846,0.025395,0.251802,0.337418,0.156786,0.080000,0.338874,0.074267,0.581158
2025-08-25,0.140730,0.050384,0.027411,0.117645,0.027801,0.218581,0.365562,0.143665,0.080000,0.313042,0.081107,0.522853
2025-08-26,0.133223,0.053185,0.027411,0.156956,0.020979,0.351269,0.348789,0.151219,0.080000,0.400829,0.061627,0.726980
